"","id","county","tot_pop","non_wa_percentage"
"648","0500000US17105","Livingston County, Illinois",36124,0.107241722954269
"649","0500000US17107","Logan County, Illinois",29034,0.13580629606668
"650","0500000US17109","McDonough County, Illinois",30373,0.120172521647516
"651","0500000US17111","McHenry County, Illinois",307815,0.187885580624726
"652","0500000US17113","McLean County, Illinois",172754,0.204012642254304
"653","0500000US17115","Macon County, Illinois",105399,0.236188199129024
"654","0500000US17117","Macoupin County, Illinois",45505,0.0394022634875288
"655","0500000US17119","Madison County, Illinois",265251,0.149179456439372
"656","0500000US17121","Marion County, Illinois",37726,0.0885331071409637
"657","0500000US17123","Marshall County, Illinois",11668,0.052108330476517
"658","0500000US17125","Mason County, Illinois",13677,0.0346567229655627
"659","0500000US17127","Massac County, Illinois",14291,0.11825624518928
"660","0500000US17129","Menard County, Illinois",12293,0.0440901325957862
"661","0500000US17131","Mercer County, Illinois",15608,0.0476037929267042
"662","0500000US17133","Monroe County, Illinois",34179,0.035577401328301
"663","0500000US17135","Montgomery County, Illinois",28781,0.0678225218025781
"664","0500000US17137","Morgan County, Illinois",34245,0.119375091254198
"665","0500000US17139","Moultrie County, Illinois",14701,0.033195020746888
"666","0500000US17141","Ogle County, Illinois",50993,0.131959288529798
"667","0500000US17143","Peoria County, Illinois",182525,0.29955348582386
"668","0500000US17145","Perry County, Illinois",21281,0.141346741224566
"669","0500000US17147","Piatt County, Illinois",16422,0.035622944830106
"670","0500000US17149","Pike County, Illinois",15668,0.0391243298442686
"671","0500000US17151","Pope County, Illinois",4183,0.0915610805641884
"672","0500000US17153","Pulaski County, Illinois",5520,0.357971014492754
"673","0500000US17155","Putnam County, Illinois",5694,0.0809624165788549
"674","0500000US17157","Randolph County, Illinois",32297,0.150168746323188
"675","0500000US17159","Richland County, Illinois",15837,0.0479888867841132
"676","0500000US17161","Rock Island County, Illinois",143828,0.281725394220875
"677","0500000US17163","St. Clair County, Illinois",262600,0.381919268849962
"678","0500000US17165","Saline County, Illinois",23963,0.0842131619580186
"679","0500000US17167","Sangamon County, Illinois",197072,0.195928391653812
"680","0500000US17169","Schuyler County, Illinois",6948,0.0660621761658031
"681","0500000US17171","Scott County, Illinois",4983,0.0319084888621313
"682","0500000US17173","Shelby County, Illinois",21774,0.0270046844860843
"683","0500000US17175","Stark County, Illinois",5457,0.0463624702217336
"684","0500000US17177","Stephenson County, Illinois",44997,0.173211547436496
"685","0500000US17179","Tazewell County, Illinois",133489,0.0600573830053412
"686","0500000US17181","Union County, Illinois",16968,0.0873408769448374
"687","0500000US17183","Vermilion County, Illinois",77689,0.217997399889302
"688","0500000US17185","Wabash County, Illinois",11523,0.0601405883884405
"689","0500000US17187","Warren County, Illinois",17144,0.162680821278581
"690","0500000US17189","Washington County, Illinois",13963,0.0400343765666404
"691","0500000US17191","Wayne County, Illinois",16412,0.0378990982208141
"692","0500000US17193","White County, Illinois",13903,0.0384809034021434
"693","0500000US17195","Whiteside County, Illinois",55955,0.153140916808149
"694","0500000US17197","Will County, Illinois",690479,0.36223114678361
"695","0500000US17199","Williamson County, Illinois",67049,0.102089516622172
"696","0500000US17201","Winnebago County, Illinois",284681,0.307684741868969
"697","0500000US17203","Woodford County, Illinois",38670,0.0451771399017326
"698","0500000US18001","Adams County, Indiana",35385,0.0620319344354953
"699","0500000US18003","Allen County, Indiana",371723,0.259322129650304
"700","0500000US18005","Bartholomew County, Indiana",82213,0.178913310546994
"701","0500000US18007","Benton County, Indiana",8631,0.0763526821920982
"702","0500000US18009","Blackford County, Indiana",12028,0.0433155969404723
"703","0500000US18011","Boone County, Indiana",65723,0.0934071786132709
"704","0500000US18013","Brown County, Indiana",15010,0.0433710859427049
"705","0500000US18015","Carroll County, Indiana",20067,0.0597498380425574
"706","0500000US18017","Cass County, Indiana",37828,0.200195622290367
"707","0500000US18019","Clark County, Indiana",116545,0.165498305375606
"708","0500000US18021","Clay County, Indiana",26167,0.0382542897542707
"709","0500000US18023","Clinton County, Indiana",32195,0.178568100636745
"710","0500000US18025","Crawford County, Indiana",10535,0.0408163265306123
"711","0500000US18027","Daviess County, Indiana",33136,0.0842286335103815
"712","0500000US18029","Dearborn County, Indiana",49564,0.0359131627794367
"713","0500000US18031","Decatur County, Indiana",26620,0.0487603305785124
"714","0500000US18033","DeKalb County, Indiana",42806,0.0497360183151895
"715","0500000US18035","Delaware County, Indiana",115246,0.131084809884942
"716","0500000US18037","Dubois County, Indiana",42538,0.0960317833466547
"717","0500000US18039","Elkhart County, Indiana",204194,0.249581280546931
"718","0500000US18041","Fayette County, Indiana",23154,0.0438801071089229
"719","0500000US18043","Floyd County, Indiana",77006,0.119938706074851
"720","0500000US18045","Fountain County, Indiana",16419,0.0464096473597662
"721","0500000US18047","Franklin County, Indiana",22694,0.0315501894773949
"722","0500000US18049","Fulton County, Indiana",19995,0.0820205051262816
"723","0500000US18051","Gibson County, Indiana",33721,0.0637881438865988
"724","0500000US18053","Grant County, Indiana",66305,0.150757861398085
"725","0500000US18055","Greene County, Indiana",32172,0.0342223051100335
"726","0500000US18057","Hamilton County, Indiana",322933,0.161538151876705
"727","0500000US18059","Hancock County, Indiana",74998,0.075082002186725
"728","0500000US18061","Harrison County, Indiana",39777,0.0432662091158207
"729","0500000US18063","Hendricks County, Indiana",163622,0.15357348033883
"730","0500000US18065","Henry County, Indiana",48170,0.0636910940419348
"731","0500000US18067","Howard County, Indiana",82210,0.146344726918866
"732","0500000US18069","Huntington County, Indiana",36222,0.051681298658274
"733","0500000US18071","Jackson County, Indiana",43955,0.115208736207485
"734","0500000US18073","Jasper County, Indiana",33424,0.0830241742460508
"735","0500000US18075","Jay County, Indiana",20883,0.0509026480869607
"736","0500000US18077","Jefferson County, Indiana",32013,0.0711585918220723
"737","0500000US18079","Jennings County, Indiana",27652,0.0484955880225661
"738","0500000US18081","Johnson County, Indiana",153820,0.107970354960343
"739","0500000US18083","Knox County, Indiana",37044,0.0716985206781126
"740","0500000US18085","Kosciusko County, Indiana",79026,0.116075721914307
"741","0500000US18087","LaGrange County, Indiana",39248,0.0596208724011414
"742","0500000US18089","Lake County, Indiana",484601,0.457256588409846
"743","0500000US18091","LaPorte County, Indiana",109842,0.207179403142696
"744","0500000US18093","Lawrence County, Indiana",45592,0.0428145288647132
"745","0500000US18095","Madison County, Indiana",129418,0.150419570693412
"746","0500000US18097","Marion County, Indiana",950537,0.445204131980133
"747","0500000US18099","Marshall County, Indiana",46433,0.127172485086038
"748","0500000US18101","Martin County, Indiana",10181,0.028484431784697
"749","0500000US18103","Miami County, Indiana",35864,0.111950702654472
"750","0500000US18105","Monroe County, Indiana",146638,0.163218265388235
"751","0500000US18107","Montgomery County, Indiana",38343,0.0800406853923793
"752","0500000US18109","Morgan County, Indiana",69793,0.0389867178656885
"753","0500000US18111","Newton County, Indiana",14027,0.0901119269979326
"754","0500000US18113","Noble County, Indiana",47329,0.127744089247607
"755","0500000US18115","Ohio County, Indiana",5854,0.0372394943628288
"756","0500000US18117","Orange County, Indiana",19423,0.0488595994439582
"757","0500000US18119","Owen County, Indiana",20791,0.0381415035351835
"758","0500000US18121","Parke County, Indiana",16907,0.0534689773466611
"759","0500000US18123","Perry County, Indiana",18978,0.0566445357782696
"760","0500000US18125","Pike County, Indiana",12315,0.0374340235485181
"761","0500000US18127","Porter County, Indiana",168495,0.166930769459034
"762","0500000US18129","Posey County, Indiana",25569,0.0405178145410457
"763","0500000US18131","Pulaski County, Indiana",12529,0.0573070476494533
"764","0500000US18133","Putnam County, Indiana",37363,0.0796242271766185
"765","0500000US18135","Randolph County, Indiana",24907,0.058658208535753
"766","0500000US18137","Ripley County, Indiana",28428,0.0432320247643169
"767","0500000US18139","Rush County, Indiana",16643,0.0425404073784774
"768","0500000US18141","St. Joseph County, Indiana",270057,0.27177595840878
"769","0500000US18143","Scott County, Indiana",23793,0.0466944059177069
"770","0500000US18145","Shelby County, Indiana",44367,0.0761151306150968
"771","0500000US18147","Spencer County, Indiana",20440,0.0505381604696673
"772","0500000US18149","Starke County, Indiana",22935,0.0584695879659909
"773","0500000US18151","Steuben County, Indiana",34384,0.0620055839925546
"774","0500000US18153","Sullivan County, Indiana",20700,0.0808695652173913
"775","0500000US18155","Switzerland County, Indiana",10686,0.0459479693056335
"776","0500000US18157","Tippecanoe County, Indiana",191199,0.239316105209755
"777","0500000US18159","Tipton County, Indiana",15137,0.0515293651317963
"778","0500000US18161","Union County, Indiana",7159,0.047073613633189
"779","0500000US18163","Vanderburgh County, Indiana",180954,0.163140908739238
"780","0500000US18165","Vermillion County, Indiana",15503,0.03360639876153
"781","0500000US18167","Vigo County, Indiana",107569,0.142968699160539
"782","0500000US18169","Wabash County, Indiana",31380,0.055704270235819
"783","0500000US18171","Warren County, Indiana",8204,0.0399804973183813
"784","0500000US18173","Warrick County, Indiana",62401,0.0752712296277304
"785","0500000US18175","Washington County, Indiana",27771,0.0318317669511361
"786","0500000US18177","Wayne County, Indiana",66179,0.117257740370812
"787","0500000US18179","Wells County, Indiana",27958,0.0575148436941126
"788","0500000US18181","White County, Indiana",24163,0.109009642842362
"789","0500000US18183","Whitley County, Indiana",33722,0.0429986359053437
"790","0500000US19001","Adair County, Iowa",7051,0.0399943270458091
"791","0500000US19003","Adams County, Iowa",3657,0.0344544708777687
"792","0500000US19005","Allamakee County, Iowa",13803,0.096428312685648
"793","0500000US19007","Appanoose County, Iowa",12353,0.0480045333117461
"794","0500000US19009","Audubon County, Iowa",5550,0.0345945945945946
"795","0500000US19011","Benton County, Iowa",25656,0.0366386030558155
"796","0500000US19013","Black Hawk County, Iowa",132238,0.187328906970765
"797","0500000US19015","Boone County, Iowa",26443,0.0572930454184473
"798","0500000US19017","Bremer County, Iowa",24823,0.0482616927849172
"799","0500000US19019","Buchanan County, Iowa",21126,0.0381993751775064
"800","0500000US19021","Buena Vista County, Iowa",20144,0.408161239078634
"801","0500000US19023","Butler County, Iowa",14592,0.0359100877192983
"802","0500000US19025","Calhoun County, Iowa",9729,0.0568403741391715
"803","0500000US19027","Carroll County, Iowa",20274,0.0521357403571077
"804","0500000US19029","Cass County, Iowa",13144,0.0477784540474742
"805","0500000US19031","Cedar County, Iowa",18490,0.0447268793942671
"806","0500000US19033","Cerro Gordo County, Iowa",42999,0.09314170096979
"807","0500000US19035","Cherokee County, Iowa",11307,0.0654461837799594
"808","0500000US19037","Chickasaw County, Iowa",12002,0.043492751208132
"809","0500000US19039","Clarke County, Iowa",9396,0.176670923797361
"810","0500000US19041","Clay County, Iowa",16141,0.0656093178861284
"811","0500000US19043","Clayton County, Iowa",17648,0.0413077969174978
"812","0500000US19045","Clinton County, Iowa",46874,0.0891752357383624
"813","0500000US19047","Crawford County, Iowa",17076,0.343405949871164
"814","0500000US19049","Dallas County, Iowa",87208,0.144069351435648
"815","0500000US19051","Davis County, Iowa",8969,0.0315531274389564
"816","0500000US19053","Decatur County, Iowa",7947,0.072228513904618
"817","0500000US19055","Delaware County, Iowa",17143,0.0349997083357638
"818","0500000US19057","Des Moines County, Iowa",39326,0.126455779891166
"819","0500000US19059","Dickinson County, Iowa",17141,0.0426462866810571
"820","0500000US19061","Dubuque County, Iowa",97066,0.0940803164856902
"821","0500000US19063","Emmet County, Iowa",9422,0.128422840161325
"822","0500000US19065","Fayette County, Iowa",19687,0.0612586986336161
"823","0500000US19067","Floyd County, Iowa",15767,0.0842899727278493
"824","0500000US19069","Franklin County, Iowa",10160,0.150393700787402
"825","0500000US19071","Fremont County, Iowa",6930,0.0531024531024531
"826","0500000US19073","Greene County, Iowa",8954,0.0540540540540541
"827","0500000US19075","Grundy County, Iowa",12298,0.0296796227028785
"828","0500000US19077","Guthrie County, Iowa",10645,0.0500704556129639
"829","0500000US19079","Hamilton County, Iowa",15032,0.10737094199042
"830","0500000US19081","Hancock County, Iowa",10756,0.0677761249535144
"831","0500000US19083","Hardin County, Iowa",17073,0.0797165114508288
"832","0500000US19085","Harrison County, Iowa",14107,0.0373573403274969
"833","0500000US19087","Henry County, Iowa",20044,0.119088006385951
"834","0500000US19089","Howard County, Iowa",9229,0.0353234369920902
"835","0500000US19091","Humboldt County, Iowa",9569,0.0671961542480928
"836","0500000US19093","Ida County, Iowa",6869,0.0425098267578978
"837","0500000US19095","Iowa County, Iowa",16133,0.0481001673588297
"838","0500000US19097","Jackson County, Iowa",19382,0.047157156124239
"839","0500000US19099","Jasper County, Iowa",36995,0.0646844168130829
"840","0500000US19101","Jefferson County, Iowa",18219,0.192985344969537
"841","0500000US19103","Johnson County, Iowa",149325,0.21542273564373
"842","0500000US19105","Jones County, Iowa",20618,0.0629061984673586
"843","0500000US19107","Keokuk County, Iowa",10141,0.0362883344837788
"844","0500000US19109","Kossuth County, Iowa",14939,0.0529486578753599
"845","0500000US19111","Lee County, Iowa",34216,0.0922960018704699
"846","0500000US19113","Linn County, Iowa",224379,0.139763525107073
"847","0500000US19115","Louisa County, Iowa",11195,0.217329164805717
"848","0500000US19117","Lucas County, Iowa",8533,0.0371498886675261
"849","0500000US19119","Lyon County, Iowa",11785,0.0440390326686466
"850","0500000US19121","Madison County, Iowa",16000,0.0475625
"851","0500000US19123","Mahaska County, Iowa",22211,0.0687947413443789
"852","0500000US19125","Marion County, Iowa",33091,0.0535190837387809
"853","0500000US19127","Marshall County, Iowa",40078,0.294675383003144
"854","0500000US19129","Mills County, Iowa",15060,0.0596281540504648
"855","0500000US19131","Mitchell County, Iowa",10563,0.0322824955031714
"856","0500000US19133","Monona County, Iowa",8724,0.0531866116460339
"857","0500000US19135","Monroe County, Iowa",7798,0.0583482944344704
"858","0500000US19137","Montgomery County, Iowa",10112,0.064181170886076
"859","0500000US19139","Muscatine County, Iowa",42872,0.230173539839522
"860","0500000US19141","O'Brien County, Iowa",13774,0.074705967765355
"861","0500000US19143","Osceola County, Iowa",6021,0.106958976914134
"862","0500000US19145","Page County, Iowa",15213,0.0882797607309538
"863","0500000US19147","Palo Alto County, Iowa",9052,0.0687140963323023
"864","0500000US19149","Plymouth County, Iowa",25060,0.0826815642458101
"865","0500000US19151","Pocahontas County, Iowa",6833,0.0734669983901654
"866","0500000US19153","Polk County, Iowa",480487,0.223227683579368
"867","0500000US19155","Pottawattamie County, Iowa",93416,0.122741286289287
"868","0500000US19157","Poweshiek County, Iowa",18334,0.0856877931711574
"869","0500000US19159","Ringgold County, Iowa",5024,0.044187898089172
"870","0500000US19161","Sac County, Iowa",9803,0.0493726410282567
"871","0500000US19163","Scott County, Iowa",172448,0.199022313972908
"872","0500000US19165","Shelby County, Iowa",11574,0.0542595472611025
"873","0500000US19167","Sioux County, Iowa",34781,0.130732296368707
"874","0500000US19169","Story County, Iowa",97278,0.162616418923086
"875","0500000US19171","Tama County, Iowa",17029,0.193082388866052
"876","0500000US19173","Taylor County, Iowa",6095,0.0969647251845775
"877","0500000US19175","Union County, Iowa",12459,0.0593948149931777
"878","0500000US19177","Van Buren County, Iowa",7155,0.036198462613557
"879","0500000US19179","Wapello County, Iowa",35022,0.175575352635486
"880","0500000US19181","Warren County, Iowa",50078,0.0575901593514118
"881","0500000US19183","Washington County, Iowa",22204,0.0901639344262295
"882","0500000US19185","Wayne County, Iowa",6492,0.0398952556993223
"883","0500000US19187","Webster County, Iowa",36637,0.130332723749215
"884","0500000US19189","Winnebago County, Iowa",10573,0.0858791260758536
"885","0500000US19191","Winneshiek County, Iowa",20129,0.0485369367579115
"886","0500000US19193","Woodbury County, Iowa",102132,0.268055065993029
"887","0500000US19195","Worth County, Iowa",7455,0.0584842387659289
"888","0500000US19197","Wright County, Iowa",12765,0.145397571484528
"889","0500000US20001","Allen County, Kansas",12555,0.0976503385105536
"890","0500000US20003","Anderson County, Kansas",7833,0.0506830077875654
"891","0500000US20005","Atchison County, Kansas",16298,0.115474291324089
"892","0500000US20007","Barber County, Kansas",4570,0.0862144420131291
"893","0500000US20009","Barton County, Kansas",26394,0.183753883458362
"894","0500000US20011","Bourbon County, Kansas",14609,0.0974741597645287
"895","0500000US20013","Brown County, Kansas",9609,0.168383806847747
"896","0500000US20015","Butler County, Kansas",66845,0.110569227316927
"897","0500000US20017","Chase County, Kansas",2651,0.0901546586193889
"898","0500000US20019","Chautauqua County, Kansas",3315,0.137858220211161
"899","0500000US20021","Cherokee County, Kansas",20129,0.120423269909086
"900","0500000US20023","Cheyenne County, Kansas",2684,0.0968703427719821
"901","0500000US20025","Clark County, Kansas",1995,0.165413533834586
"902","0500000US20027","Clay County, Kansas",8006,0.0598301274044467
"903","0500000US20029","Cloud County, Kansas",8912,0.0702423698384201
"904","0500000US20031","Coffey County, Kansas",8228,0.0680602819640252
"905","0500000US20033","Comanche County, Kansas",1759,0.099488345650938
"906","0500000US20035","Cowley County, Kansas",35297,0.204181658497889
"907","0500000US20037","Crawford County, Kansas",38925,0.132896596017983
"908","0500000US20039","Decatur County, Kansas",2863,0.0614739783443939
"909","0500000US20041","Dickinson County, Kansas",18829,0.0939508205427797
"910","0500000US20043","Doniphan County, Kansas",7657,0.0969047929998694
"911","0500000US20045","Douglas County, Kansas",120281,0.215378987537516
"912","0500000US20047","Edwards County, Kansas",2873,0.238426731639401
"913","0500000US20049","Elk County, Kansas",2514,0.0974542561654733
"914","0500000US20051","Ellis County, Kansas",28735,0.107047155037411
"915","0500000US20053","Ellsworth County, Kansas",6284,0.141152132399745
"916","0500000US20055","Finney County, Kansas",36720,0.586383442265795
"917","0500000US20057","Ford County, Kansas",34218,0.601350166578994
"918","0500000US20059","Franklin County, Kansas",25631,0.0883305372400609
"919","0500000US20061","Geary County, Kansas",33774,0.439213596257476
"920","0500000US20063","Gove County, Kansas",2622,0.0537757437070938
"921","0500000US20065","Graham County, Kansas",2485,0.11066398390342
"922","0500000US20067","Grant County, Kansas",7490,0.500801068090788
"923","0500000US20069","Gray County, Kansas",6018,0.1847789963443
"924","0500000US20071","Greeley County, Kansas",1226,0.215334420880914
"925","0500000US20073","Greenwood County, Kansas",6067,0.0791165320586781
"926","0500000US20075","Hamilton County, Kansas",2616,0.380733944954128
"927","0500000US20077","Harper County, Kansas",5580,0.0948028673835125
"928","0500000US20079","Harvey County, Kansas",34373,0.173450091641696
"929","0500000US20081","Haskell County, Kansas",4019,0.332918636476735
"930","0500000US20083","Hodgeman County, Kansas",1863,0.139023081052067
"931","0500000US20085","Jackson County, Kansas",13332,0.159165916591659
"932","0500000US20087","Jefferson County, Kansas",18932,0.064229875343334
"933","0500000US20089","Jewell County, Kansas",2857,0.0469023451172559
"934","0500000US20091","Johnson County, Kansas",591305,0.199509559364457
"935","0500000US20093","Kearny County, Kansas",3935,0.359339263024142
"936","0500000US20095","Kingman County, Kansas",7275,0.0666666666666667
"937","0500000US20097","Kiowa County, Kansas",2486,0.116251005631537
"938","0500000US20099","Labette County, Kansas",20129,0.144617218937851
"939","0500000US20101","Lane County, Kansas",1548,0.116925064599483
"940","0500000US20103","Leavenworth County, Kansas",81109,0.211604137641939
"941","0500000US20105","Lincoln County, Kansas",3043,0.0617811370358199
"942","0500000US20107","Linn County, Kansas",9697,0.0628029287408477
"943","0500000US20109","Logan County, Kansas",2814,0.0987917555081734
"944","0500000US20111","Lyon County, Kansas",33257,0.290044201220796
"945","0500000US20113","McPherson County, Kansas",28687,0.0820929340816398
"946","0500000US20115","Marion County, Kansas",11945,0.0738384261197154
"947","0500000US20117","Marshall County, Kansas",9687,0.053989883348818
"948","0500000US20119","Meade County, Kansas",4230,0.216075650118203
"949","0500000US20121","Miami County, Kansas",33429,0.073379401118789
"950","0500000US20123","Mitchell County, Kansas",6137,0.0485579273260551
"951","0500000US20125","Montgomery County, Kansas",32390,0.203519604816301
"952","0500000US20127","Morris County, Kansas",5467,0.0885311871227364
"953","0500000US20129","Morton County, Kansas",2747,0.297415362213324
"954","0500000US20131","Nemaha County, Kansas",10060,0.0478131212723658
"955","0500000US20133","Neosho County, Kansas",16094,0.102833354044986
"956","0500000US20135","Ness County, Kansas",2856,0.121848739495798
"957","0500000US20137","Norton County, Kansas",5421,0.108282604685482
"958","0500000US20139","Osage County, Kansas",15842,0.068551950511299
"959","0500000US20141","Osborne County, Kansas",3539,0.0508618253743995
"960","0500000US20143","Ottawa County, Kansas",5817,0.061543751074437
"961","0500000US20145","Pawnee County, Kansas",6665,0.157989497374344
"962","0500000US20147","Phillips County, Kansas",5370,0.0636871508379888
"963","0500000US20149","Pottawatomie County, Kansas",23916,0.101605619668841
"964","0500000US20151","Pratt County, Kansas",9500,0.112842105263158
"965","0500000US20153","Rawlins County, Kansas",2473,0.101900525677315
"966","0500000US20155","Reno County, Kansas",62714,0.158242178779858
"967","0500000US20157","Republic County, Kansas",4654,0.0451224752900731
"968","0500000US20159","Rice County, Kansas",9563,0.161455610164174
"969","0500000US20161","Riley County, Kansas",73977,0.23101774875975
"970","0500000US20163","Rooks County, Kansas",5055,0.0599406528189911
"971","0500000US20165","Rush County, Kansas",3048,0.0679133858267716
"972","0500000US20167","Russell County, Kansas",6930,0.0761904761904761
"973","0500000US20169","Saline County, Kansas",54508,0.196760108607911
"974","0500000US20171","Scott County, Kansas",4928,0.214082792207792
"975","0500000US20173","Sedgwick County, Kansas",513176,0.31762592171107
"976","0500000US20175","Seward County, Kansas",22245,0.699303214205439
"977","0500000US20177","Shawnee County, Kansas",178056,0.25973850923305
"978","0500000US20179","Sheridan County, Kansas",2526,0.0692794932699921
"979","0500000US20181","Sherman County, Kansas",5936,0.155323450134771
"980","0500000US20183","Smith County, Kansas",3615,0.0536652835408022
"981","0500000US20185","Stafford County, Kansas",4186,0.167940754897277
"982","0500000US20187","Stanton County, Kansas",2055,0.417518248175182
"983","0500000US20189","Stevens County, Kansas",5551,0.390199963970456
"984","0500000US20191","Sumner County, Kansas",23117,0.10317082666436
"985","0500000US20193","Thomas County, Kansas",7821,0.102032988108937
"986","0500000US20195","Trego County, Kansas",2843,0.0531129088990503
"987","0500000US20197","Wabaunsee County, Kansas",6832,0.0745023419203747
"988","0500000US20199","Wallace County, Kansas",1515,0.105610561056106
"989","0500000US20201","Washington County, Kansas",5479,0.0607775141449169
"990","0500000US20203","Wichita County, Kansas",2121,0.319189061763319
"991","0500000US20205","Wilson County, Kansas",8707,0.0785574824853567
"992","0500000US20207","Woodson County, Kansas",3130,0.0718849840255591
"993","0500000US20209","Wyandotte County, Kansas",165087,0.589640613736999
"994","0500000US21001","Adair County, Kentucky",19287,0.0662104007880956
"995","0500000US21003","Allen County, Kentucky",20903,0.0495144237669234
"996","0500000US21005","Anderson County, Kentucky",22545,0.0626302949656243
"997","0500000US21007","Ballard County, Kentucky",8018,0.0773260164629583
"998","0500000US21009","Barren County, Kentucky",43746,0.0961002148767888
"999","0500000US21011","Bath County, Kentucky",12381,0.0483805831516033
"1000","0500000US21013","Bell County, Kentucky",26863,0.0578863120276961
"1001","0500000US21015","Boone County, Kentucky",130952,0.12201417313214
"1002","0500000US21017","Bourbon County, Kentucky",20092,0.147173004180769
"1003","0500000US21019","Boyd County, Kentucky",47808,0.0703229585006694
"1004","0500000US21021","Boyle County, Kentucky",29972,0.143166955825437
"1005","0500000US21023","Bracken County, Kentucky",8285,0.0386240193120096
"1006","0500000US21025","Breathitt County, Kentucky",12929,0.034728130559208
"1007","0500000US21027","Breckinridge County, Kentucky",20131,0.0560329839550942
"1008","0500000US21029","Bullitt County, Kentucky",80269,0.0541803186784438
"1009","0500000US21031","Butler County, Kentucky",12778,0.0523556112067616
"1010","0500000US21033","Caldwell County, Kentucky",12666,0.0924522343281226
"1011","0500000US21035","Calloway County, Kentucky",38832,0.102106510094767
"1012","0500000US21037","Campbell County, Kentucky",92878,0.0763474665690476
"1013","0500000US21039","Carlisle County, Kentucky",4788,0.0647451963241437
"1014","0500000US21041","Carroll County, Kentucky",10714,0.10957625536681
"1015","0500000US21043","Carter County, Kentucky",27214,0.0338061291982068
"1016","0500000US21045","Casey County, Kentucky",15818,0.0548741939562524
"1017","0500000US21047","Christian County, Kentucky",71024,0.343954156341518
"1018","0500000US21049","Clark County, Kentucky",35899,0.0962143792306193
"1019","0500000US21051","Clay County, Kentucky",20251,0.0720952051750531
"1020","0500000US21053","Clinton County, Kentucky",10212,0.0503329416372895
"1021","0500000US21055","Crittenden County, Kentucky",8999,0.0380042226914101
"1022","0500000US21057","Cumberland County, Kentucky",6710,0.0615499254843517
"1023","0500000US21059","Daviess County, Kentucky",100461,0.11857337673326
"1024","0500000US21061","Edmonson County, Kentucky",12226,0.0495664976280059
"1025","0500000US21063","Elliott County, Kentucky",7493,0.0597891365274256
"1026","0500000US21065","Estill County, Kentucky",14178,0.0280011285089575
"1027","0500000US21067","Fayette County, Kentucky",321964,0.287137692412816
"1028","0500000US21069","Fleming County, Kentucky",14439,0.0421081792367892
"1029","0500000US21071","Floyd County, Kentucky",36296,0.0304441260744985
"1030","0500000US21073","Franklin County, Kentucky",50492,0.182246692545354
"1031","0500000US21075","Fulton County, Kentucky",6163,0.291578776569852
"1032","0500000US21077","Gallatin County, Kentucky",8720,0.0884174311926605
"1033","0500000US21079","Garrard County, Kentucky",17449,0.0574818041148489
"1034","0500000US21081","Grant County, Kentucky",24973,0.055780242662075
"1035","0500000US21083","Graves County, Kentucky",37190,0.135412745361656
"1036","0500000US21085","Grayson County, Kentucky",26286,0.040972380734992
"1037","0500000US21087","Green County, Kentucky",11036,0.0565422254440014
"1038","0500000US21089","Greenup County, Kentucky",35514,0.0376471250774343
"1039","0500000US21091","Hancock County, Kentucky",8778,0.0446570972886763
"1040","0500000US21093","Hardin County, Kentucky",108161,0.23976294597868
"1041","0500000US21095","Harlan County, Kentucky",26676,0.0488828909881541
"1042","0500000US21097","Harrison County, Kentucky",18735,0.0630370963437417
"1043","0500000US21099","Hart County, Kentucky",18745,0.0829554547879434
"1044","0500000US21101","Henderson County, Kentucky",45867,0.131641485163625
"1045","0500000US21103","Henry County, Kentucky",15972,0.0864012021036814
"1046","0500000US21105","Hickman County, Kentucky",4518,0.136343514829571
"1047","0500000US21107","Hopkins County, Kentucky",45293,0.11438853686
"1048","0500000US21109","Jackson County, Kentucky",13422,0.0215318134406198
"1049","0500000US21111","Jefferson County, Kentucky",769828,0.324324394540079
"1050","0500000US21113","Jessamine County, Kentucky",53259,0.112300268499221
"1051","0500000US21115","Johnson County, Kentucky",22606,0.0280898876404494
"1052","0500000US21117","Kenton County, Kentucky",165608,0.115199748804406
"1053","0500000US21119","Knott County, Kentucky",15244,0.0305694043558121
"1054","0500000US21121","Knox County, Kentucky",31444,0.0415341559598016
"1055","0500000US21123","Larue County, Kentucky",14196,0.0835446604677373
"1056","0500000US21125","Laurel County, Kentucky",60317,0.0427905897176584
"1057","0500000US21127","Lawrence County, Kentucky",15756,0.0327494287890328
"1058","0500000US21129","Lee County, Kentucky",6602,0.0368070281732809
"1059","0500000US21131","Leslie County, Kentucky",10310,0.024733268671193
"1060","0500000US21133","Letcher County, Kentucky",22303,0.0253777518719455
"1061","0500000US21135","Lewis County, Kentucky",13363,0.021402379705156
"1062","0500000US21137","Lincoln County, Kentucky",24495,0.0576852418860992
"1063","0500000US21139","Livingston County, Kentucky",9249,0.0462752730024868
"1064","0500000US21141","Logan County, Kentucky",27003,0.113135577528423
"1065","0500000US21143","Lyon County, Kentucky",8261,0.0988984384457088
"1066","0500000US21145","McCracken County, Kentucky",65364,0.165687534422618
"1067","0500000US21147","McCreary County, Kentucky",17372,0.104248215519226
"1068","0500000US21149","McLean County, Kentucky",9216,0.0384114583333334
"1069","0500000US21151","Madison County, Kentucky",91170,0.103202807941209
"1070","0500000US21153","Magoffin County, Kentucky",12519,0.0238836967808931
"1071","0500000US21155","Marion County, Kentucky",19276,0.123625233450923
"1072","0500000US21157","Marshall County, Kentucky",31318,0.0366562360303978
