"","id","county","non_wa_percentage","tot_pop","num_HH","median_HH_income","five_mg_percentage","ten_mg_percentage"
"272","0500000US26077","Kalamazoo County, Michigan",0.224108168122952,262998,103196,56441,0.00794701986754967,0.0033112582781457
"273","0500000US26081","Kent County, Michigan",0.26180773104895,649278,245437,66532,0.0178868020953111,0.00574932924492143
"274","0500000US26087","Lapeer County, Michigan",0.0815800821588253,88122,33902,66263,NA,NA
"275","0500000US26091","Lenawee County, Michigan",0.132910685076249,98427,38499,53865,0.0340909090909091,0.0113636363636364
"276","0500000US26093","Livingston County, Michigan",0.0564915810374521,189869,73502,86512,NA,NA
"277","0500000US26099","Macomb County, Michigan",0.20800836389844,871364,351666,64947,0.00189880486987602,NA
"278","0500000US26103","Marquette County, Michigan",0.0776322319642669,66493,27981,55148,NA,NA
"279","0500000US26111","Midland County, Michigan",0.0840795064454953,83314,34350,69872,NA,NA
"280","0500000US26115","Monroe County, Michigan",0.0853936794491766,149449,60875,62839,0.00599400599400599,NA
"281","0500000US26121","Muskegon County, Michigan",0.236908635434363,173645,66148,50366,0.0256663376110563,0.0113524185587364
"282","0500000US26125","Oakland County, Michigan",0.279549782805315,1256016,508464,81190,0.00564042303172738,0.00125342734038386
"283","0500000US26139","Ottawa County, Michigan",0.160436316434097,286581,105004,68817,0.005,NA
"284","0500000US26145","Saginaw County, Michigan",0.305868257234392,191965,79050,48303,0.00578480524489009,0.00231392209795604
"285","0500000US26147","St. Clair County, Michigan",0.0878211377000723,159005,63806,59837,0.0137551581843191,NA
"286","0500000US26155","Shiawassee County, Michigan",0.0585964912280702,68400,26830,55249,0.00880626223091976,NA
"287","0500000US26159","Van Buren County, Michigan",0.187309934531161,75303,30974,60549,0.0159151193633952,0.00795755968169761
"288","0500000US26161","Washtenaw County, Michigan",0.296824626430626,368807,141680,76576,0.0051150895140665,NA
"289","0500000US26163","Wayne County, Michigan",0.503323721543782,1757217,689270,50753,0.0355423672931091,0.00992416749093307
"290","0500000US27003","Anoka County, Minnesota",0.185383905906003,350203,131858,83353,0.00231053604436229,NA
"291","0500000US27013","Blue Earth County, Minnesota",0.121899097375815,66916,26461,61133,NA,NA
"292","0500000US27019","Carver County, Minnesota",0.109941440294561,102118,38860,101434,NA,NA
"293","0500000US27035","Crow Wing County, Minnesota",0.0507638694421109,64278,28012,60534,NA,NA
"294","0500000US27037","Dakota County, Minnesota",0.213836657034812,421518,162895,88864,0.00153925089789636,NA
"295","0500000US27053","Hennepin County, Minnesota",0.310877856019207,1247847,517091,82369,0.00774128532820301,0.00155741835005268
"296","0500000US27109","Olmsted County, Minnesota",0.196591415848559,154727,65635,80096,0.0063006300630063,NA
"297","0500000US27123","Ramsey County, Minnesota",0.38078240219055,544886,206124,68871,0.0114951966499713,0.00270958206749323
"298","0500000US27131","Rice County, Minnesota",0.176883799625355,66196,22861,72469,0.00655200655200655,NA
"299","0500000US27137","St. Louis County, Minnesota",0.0886133608305218,199778,86448,60434,0.00667556742323097,0.00300400534045394
"300","0500000US27139","Scott County, Minnesota",0.186924107602982,145535,51474,108761,NA,NA
"301","0500000US27141","Sherburne County, Minnesota",0.0848786993522165,94476,32686,96210,NA,NA
"302","0500000US27145","Stearns County, Minnesota",0.139190529434432,158301,59776,66558,NA,NA
"303","0500000US27163","Washington County, Minnesota",0.171026054551718,255464,97059,100596,0.00237717908082409,NA
"304","0500000US27171","Wright County, Minnesota",0.0745352259602846,134205,49443,91707,NA,NA
"305","0500000US28033","DeSoto County, Mississippi",0.355593419178235,179005,65220,66078,NA,NA
"306","0500000US28035","Forrest County, Mississippi",0.43177433304504,75155,27340,39063,0.00658513640639699,NA
"307","0500000US28047","Harrison County, Mississippi",0.361713650068792,204966,74628,50119,0.0054249547920434,NA
"308","0500000US28049","Hinds County, Mississippi",0.755165069666443,239929,88471,44964,0.00546448087431694,NA
"309","0500000US28059","Jackson County, Mississippi",0.322181291565316,142246,56323,52476,NA,NA
"310","0500000US28067","Jones County, Mississippi",0.353563278918729,68364,24178,37594,NA,NA
"311","0500000US28075","Lauderdale County, Mississippi",0.473640068668178,76309,29367,37497,0.0191693290734824,NA
"312","0500000US28081","Lee County, Mississippi",0.345499641475944,85071,30378,49715,NA,NA
"313","0500000US28089","Madison County, Mississippi",0.443739004054157,104584,40046,68171,NA,NA
"314","0500000US28121","Rankin County, Mississippi",0.260025898603045,152904,57011,67012,NA,NA
"315","0500000US29019","Boone County, Missouri",0.209676875716244,178012,70721,57013,0.00348583877995643,NA
"316","0500000US29021","Buchanan County, Missouri",0.167099030002256,88660,33984,46922,0.0509641873278237,0.0151515151515152
"317","0500000US29031","Cape Girardeau County, Missouri",0.13914976808372,78261,31335,57908,0.0124688279301746,NA
"318","0500000US29037","Cass County, Missouri",0.119630449278584,103477,40544,72819,0.00531443755535872,NA
"319","0500000US29043","Christian County, Missouri",0.0658024170882519,85392,33227,62765,0.00647249190938511,NA
"320","0500000US29047","Clay County, Missouri",0.187636840434261,242527,93066,70253,0.00687285223367698,NA
"321","0500000US29051","Cole County, Missouri",0.184139784946237,76632,31437,61371,0.0121212121212121,NA
"322","0500000US29071","Franklin County, Missouri",0.0486473406572133,103315,42161,60953,0.0140350877192982,0.00701754385964912
"323","0500000US29077","Greene County, Missouri",0.123566553372572,289512,133900,43752,0.00936914428482199,0.00312304809494066
"324","0500000US29095","Jackson County, Missouri",0.37545267536873,698072,292571,57936,0.0285968171904031,0.0083205428548348
"325","0500000US29097","Jasper County, Missouri",0.15739537518326,120048,45019,45010,0.014546965918537,0.00540315876974231
"326","0500000US29099","Jefferson County, Missouri",0.0550031505704544,223769,83841,69009,0.00685358255451713,NA
"327","0500000US29165","Platte County, Missouri",0.188143285116817,101141,40332,81712,NA,NA
"328","0500000US29183","St. Charles County, Missouri",0.12774276820287,395130,150668,89146,0.0046535677352637,NA
"329","0500000US29187","St. Francois County, Missouri",0.0827458979512253,66674,24021,42390,0.0540123456790123,0.0123456790123457
"330","0500000US29189","St. Louis County, Missouri",0.338394763442468,996227,410842,70022,0.0100348432055749,0.00209059233449477
"331","0500000US29510","St. Louis city, Missouri",0.560747875795259,308233,146779,47176,0.0535084280674245,0.0132301058408467
"332","0500000US33005","Cheshire County, New Hampshire",0.0583968510985612,75963,29698,66088,0.0131687242798354,0.00576131687242798
"333","0500000US33009","Grafton County, New Hampshire",0.0924510033053988,89853,35780,60588,0.0189125295508274,0.00709219858156028
"334","0500000US33011","Hillsborough County, New Hampshire",0.154282146349019,413204,162588,83626,0.0237453688110475,0.00673627484001347
"335","0500000US33013","Merrimack County, New Hampshire",0.0753921110592004,149830,60017,76218,0.0329127811300055,0.00822819528250137
"336","0500000US33015","Rockingham County, New Hampshire",0.0739722632545187,306669,124212,91249,0.00609080841638981,NA
"337","0500000US33017","Strafford County, New Hampshire",0.0939302685592378,129841,50584,71765,0.0196987253765933,0.00753186558516802
"338","0500000US34001","Atlantic County, New Jersey",0.435939253779689,265498,101975,63389,0.0109216835375599,0.0026638252530634
"339","0500000US34003","Bergen County, New Jersey",0.433087020870423,932420,343733,108827,0.00804368681278135,0.00206626817209062
"340","0500000US34005","Burlington County, New Jersey",0.323787616974484,445610,170074,88797,0.00920069005175388,0.00345025876940771
"341","0500000US34007","Camden County, New Jersey",0.431289310660893,506224,187780,73672,0.0164981373070782,0.00319318786588611
"342","0500000US34009","Cape May County, New Jersey",0.146334654081972,93129,40939,69980,NA,NA
"343","0500000US34011","Cumberland County, New Jersey",0.535176294222146,151423,51360,54587,0.039240112114606,0.00622858922454064
"344","0500000US34013","Essex County, New Jersey",0.689438926902652,796349,295976,64626,0.0420752565564424,0.00851387305207146
"345","0500000US34015","Gloucester County, New Jersey",0.214320819628747,290961,106705,89447,0.0115068493150685,0.00438356164383562
"346","0500000US34017","Hudson County, New Jersey",0.710749881841665,672826,266664,78808,0.0247433819556996,0.00740140464613722
"347","0500000US34019","Hunterdon County, New Jersey",0.141926999807557,124712,47901,116155,NA,NA
"348","0500000US34021","Mercer County, New Jersey",0.502181069511745,368168,130851,79492,0.0336455081512314,0.00624349635796046
"349","0500000US34023","Middlesex County, New Jersey",0.568334576238,827363,285906,93418,0.0194101336022183,0.00462146038148055
"350","0500000US34025","Monmouth County, New Jersey",0.246204922908728,621990,240377,102870,0.0185627900435944,0.00393756152439882
"351","0500000US34027","Morris County, New Jersey",0.285274943310658,493920,184885,116283,0.012975588299978,0.00329887838135034
"352","0500000US34029","Ocean County, New Jersey",0.15197741441393,595424,226725,76093,0.00290432329267281,0.00091278732055431
"353","0500000US34031","Passaic County, New Jersey",0.584841059313801,504402,168059,77040,0.0283297806504848,0.00550092828164753
"354","0500000US34033","Salem County, New Jersey",0.256698948841499,62883,24404,68531,0.028604118993135,0.0091533180778032
"355","0500000US34035","Somerset County, New Jersey",0.434433544179349,330573,122606,111587,0.0143798681845416,0.00539245056920312
"356","0500000US34037","Sussex County, New Jersey",0.136143119188085,141197,54099,101130,NA,NA
"357","0500000US34039","Union County, New Jersey",0.593880354329431,554738,192848,80339,0.0196926749216769,0.00537072952409369
"358","0500000US34041","Warren County, New Jersey",0.18146904412808,105715,42397,84479,0.0267857142857143,NA
"359","0500000US35001","Bernalillo County, New Mexico",0.611327286962753,678203,271307,56115,0.00378071833648393,NA
"360","0500000US35005","Chaves County, New Mexico",0.607375537799631,65080,24671,42003,NA,NA
"361","0500000US35013","Doña Ana County, New Mexico",0.726239048174156,216174,79094,43038,NA,NA
"362","0500000US35025","Lea County, New Mexico",0.643715783680445,69046,24478,68457,NA,NA
"363","0500000US35031","McKinley County, New Mexico",0.913425293069881,72423,21719,37153,0.0227848101265823,NA
"364","0500000US35035","Otero County, New Mexico",0.510503470909393,66121,24133,39371,NA,NA
"365","0500000US35043","Sandoval County, New Mexico",0.564570499477886,142689,53251,71997,NA,NA
"366","0500000US35045","San Juan County, New Mexico",0.616820441705997,126917,42561,44321,0.0101010101010101,NA
"367","0500000US35049","Santa Fe County, New Mexico",0.570723321136389,149491,62182,61298,NA,NA
"368","0500000US35061","Valencia County, New Mexico",0.67058932054188,75884,24829,60601,NA,NA
"369","0500000US36001","Albany County, New York",0.277173506826077,307717,128284,69953,0.049736564805058,0.0172813487881981
"370","0500000US36007","Broome County, New York",0.166183324702227,193100,79309,52010,0.032829214312062,0.0118037624492807
"371","0500000US36009","Cattaraugus County, New York",0.0941613973255935,77176,33056,50912,0.0479256080114449,0.011444921316166
"372","0500000US36011","Cayuga County, New York",0.0982738809920343,77457,31489,58665,0.034618410700236,0.00550747442958301
"373","0500000US36013","Chautauqua County, New York",0.124240488580064,128372,55345,50272,0.0390893470790378,0.0128865979381443
"374","0500000US36015","Chemung County, New York",0.136105079305136,84736,33490,60782,0.0335616438356164,0.013013698630137
"375","0500000US36019","Clinton County, New York",0.100209857073673,80531,31422,60198,0.00479233226837061,NA
"376","0500000US36027","Dutchess County, New York",0.28217479432455,293545,110529,85901,0.0198907103825137,0.00699453551912568
"377","0500000US36029","Erie County, New York",0.244345693412866,919034,398326,60652,0.0560849712130236,0.0205975779233671
"378","0500000US36045","Jefferson County, New York",0.184425179175835,113157,41214,53917,0.030775379696243,0.00919264588329336
"379","0500000US36051","Livingston County, New York",0.0915363168092245,63483,23409,59173,0.0336817653890825,0.00929152148664344
"380","0500000US36053","Madison County, New York",0.0678300583575315,70942,25986,62918,0.0452488687782805,0.0101809954751131
"381","0500000US36055","Monroe County, New York",0.293522223598537,742724,305284,62103,0.0315065280275193,0.00820889688061919
"382","0500000US36059","Nassau County, New York",0.396660116864966,1357293,449798,118453,0.00645264847512038,0.00134831460674157
"383","0500000US36063","Niagara County, New York",0.144587570192745,210848,90625,56304,0.0257675438596491,0.00904605263157895
"384","0500000US36065","Oneida County, New York",0.17953923942768,230011,90273,57391,0.117129316181449,0.0313698939291356
"385","0500000US36067","Onondaga County, New York",0.230197381955197,461795,183218,61577,0.0463461538461538,0.0149038461538462
"386","0500000US36069","Ontario County, New York",0.0996275265204769,109538,46025,66568,0.0291525423728814,0.0088135593220339
"387","0500000US36071","Orange County, New York",0.35440464717004,379758,131421,84458,0.0165579528349222,0.00464124435524335
"388","0500000US36075","Oswego County, New York",0.0593867952409501,118427,46640,58459,0.0347003154574132,0.00736067297581493
"389","0500000US36079","Putnam County, New York",0.211408513393218,98856,34470,106204,0.0104968509447166,NA
"390","0500000US36083","Rensselaer County, New York",0.167192211055276,159200,65790,71574,0.0435643564356436,0.0166336633663366
"391","0500000US36087","Rockland County, New York",0.365301797167167,324622,101424,100916,0.00986912679682472,0.00268182793391976
"392","0500000US36089","St. Lawrence County, New York",0.0794303535451109,108699,42832,52108,0.05,0.00970149253731343
"393","0500000US36091","Saratoga County, New York",0.0959367748913973,229276,93547,89932,0.00711837595570788,0.00184550487740575
"394","0500000US36093","Schenectady County, New York",0.260312843384397,154710,62534,65773,0.0333450333450333,0.00877500877500877
"395","0500000US36101","Steuben County, New York",0.0629306766293067,96360,39283,52951,0.0342741935483871,0.0114247311827957
"396","0500000US36103","Suffolk County, New York",0.320737138303767,1483358,499744,106228,0.00695410292072323,0.00186767335585138
"397","0500000US36105","Sullivan County, New York",0.277835560178148,74994,28960,60137,0.026890756302521,0.00756302521008403
"398","0500000US36109","Tompkins County, New York",0.226486402244214,102664,40322,58626,0.0167151162790698,0.00508720930232558
"399","0500000US36111","Ulster County, New York",0.206476894225656,178635,69376,64087,0.0436662343277129,0.0134025075659317
"400","0500000US36113","Warren County, New York",0.0619280664957663,64365,29593,64985,0.0165593376264949,0.00643974241030359
"401","0500000US36117","Wayne County, New York",0.0995808866624645,90429,36634,61730,0.0411931818181818,0.00710227272727273
"402","0500000US36119","Westchester County, New York",0.462285330657561,969689,355136,101908,0.0182170717409929,0.00428371736483744
"403","0500000US37001","Alamance County, North Carolina",0.357682696783361,163276,64316,58490,0.00861008610086101,0.003690036900369
"404","0500000US37019","Brunswick County, North Carolina",0.180010545701862,130859,58385,63668,NA,NA
"405","0500000US37021","Buncombe County, North Carolina",0.163075570562218,257071,106741,54970,0.00790513833992095,NA
"406","0500000US37023","Burke County, North Carolina",0.184400545714698,90157,36634,47361,0.0155339805825243,NA
"407","0500000US37025","Cabarrus County, North Carolina",0.339869944151352,206988,68798,72333,0.006875,0.004375
"408","0500000US37027","Caldwell County, North Carolina",0.125749087669193,81933,32513,48737,NA,NA
"409","0500000US37031","Carteret County, North Carolina",0.134980629996663,68921,28962,60186,NA,NA
"410","0500000US37035","Catawba County, North Carolina",0.243874008564985,157852,62417,52436,0.00694444444444444,NA
"411","0500000US37037","Chatham County, North Carolina",0.280253971821489,71189,30674,66857,NA,NA
"412","0500000US37045","Cleveland County, North Carolina",0.269246607778945,97134,30599,44987,0.0090403337969402,NA
"413","0500000US37049","Craven County, North Carolina",0.340104593529251,102492,42221,52832,0.00426338228327807,NA
"414","0500000US37051","Cumberland County, North Carolina",0.564838033317824,330994,128135,46292,0.00520833333333333,NA
"415","0500000US37057","Davidson County, North Carolina",0.198389635549098,165180,69938,53473,0.00606060606060606,NA
"416","0500000US37063","Durham County, North Carolina",0.574401014886931,312153,131140,65317,0.00572792362768496,NA
"417","0500000US37067","Forsyth County, North Carolina",0.430744465730098,375840,148151,52017,0.00802568218298555,0.00180577849117175
"418","0500000US37069","Franklin County, North Carolina",0.363585518857229,66155,26720,57099,NA,NA
"419","0500000US37071","Gaston County, North Carolina",0.273495829843027,219656,85705,56595,0.00644405389572349,NA
"420","0500000US37081","Guilford County, North Carolina",0.494071857080927,528243,206950,55328,0.00492997198879552,0.00134453781512605
"421","0500000US37085","Harnett County, North Carolina",0.384848370406737,132395,46416,55753,0.0141843971631206,0.00425531914893617
"422","0500000US37089","Henderson County, North Carolina",0.16526350506874,115216,51115,62131,NA,NA
"423","0500000US37097","Iredell County, North Carolina",0.238552899780225,175634,68145,68660,0.00309278350515464,NA
"424","0500000US37101","Johnston County, North Carolina",0.319675720818438,196374,73567,60951,NA,NA
"425","0500000US37109","Lincoln County, North Carolina",0.149109100379132,82557,34418,71514,NA,NA
"426","0500000US37119","Mecklenburg County, North Carolina",0.530307162043839,1078128,426313,69072,0.00588561910049972,0.00144364242087729
"427","0500000US37125","Moore County, North Carolina",0.228144770355764,97368,41530,62469,0.00398633257403189,NA
"428","0500000US37127","Nash County, North Carolina",0.501749646348079,94019,37574,50656,0.00822819528250137,0.00329127811300055
"429","0500000US37129","New Hanover County, North Carolina",0.227357385191144,228728,100189,56382,0.01161995898838,NA
"430","0500000US37133","Onslow County, North Carolina",0.339192888560795,195066,63604,49544,0.00409556313993174,0.00204778156996587
"431","0500000US37135","Orange County, North Carolina",0.30455488560567,143626,55259,74299,0.00586510263929619,NA
"432","0500000US37147","Pitt County, North Carolina",0.453683226301321,178607,70926,53401,0.00657894736842105,NA
"433","0500000US37151","Randolph County, North Carolina",0.207617609429728,143037,56117,49742,0.00364132908511607,NA
"434","0500000US37155","Robeson County, North Carolina",0.74802075007917,132626,46272,35035,0.0101892285298399,NA
"435","0500000US37157","Rockingham County, North Carolina",0.274256258880285,90791,38462,43230,0.0091533180778032,NA
"436","0500000US37159","Rowan County, North Carolina",0.278962067884522,140356,55241,51927,0.0163934426229508,NA
"437","0500000US37161","Rutherford County, North Carolina",0.166258323437899,66529,27970,44361,NA,NA
"438","0500000US37171","Surry County, North Carolina",0.160774959435284,72107,28408,49250,NA,NA
"439","0500000US37179","Union County, North Carolina",0.277302787983575,231350,77954,85985,0.00571679859278804,NA
"440","0500000US37183","Wake County, North Carolina",0.397427092878084,1071706,419361,84215,0.00640904806786051,0.00226201696512724
"441","0500000US37191","Wayne County, North Carolina",0.463375977372109,123034,48482,44596,0.0119047619047619,NA
"442","0500000US37193","Wilkes County, North Carolina",0.127144504957,68489,28376,43290,NA,NA
"443","0500000US37195","Wilson County, North Carolina",0.527150154722727,81436,32384,38830,0.00693756194251734,NA
"444","0500000US39003","Allen County, Ohio",0.192234196308188,103093,40460,60429,0.0421686746987952,0.0111876075731497
"445","0500000US39007","Ashtabula County, Ohio",0.104615951221508,97748,39490,44580,0.0437810945273632,0.00895522388059702
"446","0500000US39009","Athens County, Ohio",0.104281009879254,66503,22659,41851,0.0161104718066743,NA
"447","0500000US39013","Belmont County, Ohio",0.0723655186612159,68002,25651,49780,0.02,NA
"448","0500000US39017","Butler County, Ohio",0.188522544251682,380607,140141,68584,0.0128284709290296,0.00413821642871922
"449","0500000US39023","Clark County, Ohio",0.158849192487495,134549,54406,50128,0.0575575575575576,0.021021021021021
"450","0500000US39025","Clermont County, Ohio",0.0642808185645746,204260,80041,67744,0.00745871070857752,NA
"451","0500000US39029","Columbiana County, Ohio",0.0596922240981157,103062,40560,53542,0.022667829119442,0.00610287707061901
"452","0500000US39035","Cuyahoga County, Ohio",0.409127744010209,1247581,549471,52423,0.095356738391846,0.0314382785956965
"453","0500000US39041","Delaware County, Ohio",0.148190371882312,200870,73290,107854,NA,NA
"454","0500000US39043","Erie County, Ohio",0.166305510968432,74760,30308,60653,0.017329255861366,0.00611620795107034
"455","0500000US39045","Fairfield County, Ohio",0.137775881463093,154686,59031,71469,0.00675675675675676,NA
"456","0500000US39049","Franklin County, Ohio",0.368300514855154,1295510,522383,64713,0.00737723466847703,0.00194614166100928
"457","0500000US39055","Geauga County, Ohio",0.0443646744282655,93881,35439,77391,NA,NA
"458","0500000US39057","Greene County, Ohio",0.15936025359317,166566,66154,67394,0.00302724520686176,NA
"459","0500000US39061","Hamilton County, Ohio",0.346552931206013,814170,347235,60198,0.0312081761771505,0.00955104027253924
"460","0500000US39063","Hancock County, Ohio",0.107840943493083,75973,32490,60944,0.0429906542056075,NA
"461","0500000US39081","Jefferson County, Ohio",0.0954944358997557,66318,27515,47445,0.064066852367688,0.0222841225626741
"462","0500000US39085","Lake County, Ohio",0.116988690427053,230159,96967,64076,0.0113122171945701,NA
"463","0500000US39089","Licking County, Ohio",0.0958719480235231,173617,66604,66013,0.00983864620228257,0.00314836678473042
"464","0500000US39093","Lorain County, Ohio",0.21691966913977,307441,120299,58686,0.0248618784530387,0.00621546961325967
"465","0500000US39095","Lucas County, Ohio",0.311932330949172,431039,182105,49448,0.0546982167352538,0.0138888888888889
"466","0500000US39099","Mahoning County, Ohio",0.239078118812312,229791,100057,47170,0.0311862430778199,0.0122413290585835
"467","0500000US39101","Marion County, Ohio",0.116110394000861,65076,25013,50608,0.0247718383311604,0.00782268578878748
"468","0500000US39103","Medina County, Ohio",0.0604683010057471,178176,70450,76468,NA,NA
"469","0500000US39109","Miami County, Ohio",0.076787072243346,105200,41273,62451,0.0196820590461771,0.00529901589704769
"470","0500000US39113","Montgomery County, Ohio",0.291278668289847,531467,224831,54537,0.0124127230411171,0.00400827514869408
"471","0500000US39119","Muskingum County, Ohio",0.0838568094469537,86123,33342,51844,0.0231566118220597,0.00731261425959781
"472","0500000US39133","Portage County, Ohio",0.103912650101863,162473,61018,56679,0.00814663951120163,NA
"473","0500000US39139","Richland County, Ohio",0.141982894627585,120430,49812,51783,0.0181733457595527,NA
"474","0500000US39141","Ross County, Ohio",0.104832136619445,77295,28365,55717,0.0175746924428823,0.0105448154657293
"475","0500000US39145","Scioto County, Ohio",0.0659945245867116,75976,29319,45571,0.0277502477700694,0.00792864222001982
"476","0500000US39151","Stark County, Ohio",0.134410206369303,372003,154280,55499,0.0193210545323221,0.00668111231491513
"477","0500000US39153","Summit County, Ohio",0.229674579050588,541514,224629,57364,0.0147910760507827,0.00295821521015654
"478","0500000US39155","Trumbull County, Ohio",0.128299738866892,200281,84159,47087,0.0122432859399684,0.00394944707740916
"479","0500000US39157","Tuscarawas County, Ohio",0.0551631494561685,92308,36788,53616,0.0140686550365785,0.0056274620146314
"480","0500000US39165","Warren County, Ohio",0.136509713216358,228709,84460,90837,0.00803212851405622,NA
"481","0500000US39169","Wayne County, Ohio",0.0627022932304938,116168,44589,57458,0.0111111111111111,NA
"482","0500000US39173","Wood County, Ohio",0.117083342916504,130437,51353,63791,0.00657108721624851,NA
"483","0500000US40017","Canadian County, Oklahoma",0.235869743787544,140001,46005,73635,NA,NA
"484","0500000US40027","Cleveland County, Oklahoma",0.280261999985691,279542,108673,64290,NA,NA
"485","0500000US40031","Comanche County, Oklahoma",0.438983134350418,121786,41843,51300,NA,NA
"486","0500000US40037","Creek County, Oklahoma",0.238600639866463,71890,26561,54969,0.038961038961039,NA
"487","0500000US40101","Muskogee County, Oklahoma",0.439277384211975,69027,26842,42450,0.0787037037037037,NA
"488","0500000US40109","Oklahoma County, Oklahoma",0.438923859004565,786068,305493,56235,0.0295566502463054,0.00766283524904215
"489","0500000US40119","Payne County, Oklahoma",0.230307173902427,81908,31788,41272,0.0363636363636364,NA
"490","0500000US40125","Pottawatomie County, Oklahoma",0.276234674793932,72185,25655,53511,0.100671140939597,0.0402684563758389
"491","0500000US40131","Rogers County, Oklahoma",0.281478646032701,91435,35531,66132,NA,NA
"492","0500000US40143","Tulsa County, Oklahoma",0.379237265193669,646437,255352,57483,0.0267131242740999,0.00871080139372822
"493","0500000US40145","Wagoner County, Oklahoma",0.282550896384078,78984,29837,64319,NA,NA
"494","0500000US42001","Adams County, Pennsylvania",0.108773229851212,102562,38703,67715,0.0449069003285871,0.0120481927710843
"495","0500000US42003","Allegheny County, Pennsylvania",0.213283546737631,1220141,553858,64871,0.0404185988219075,0.00952500313322471
"496","0500000US42005","Armstrong County, Pennsylvania",0.0290797229925293,65991,29095,57636,0.104143337066069,0.019036954087346
"497","0500000US42007","Beaver County, Pennsylvania",0.104452654327695,165654,70745,60672,0.0817757009345794,0.0155763239875389
"498","0500000US42011","Berks County, Pennsylvania",0.281618927405506,417511,154696,67708,0.0701345755693582,0.0232919254658385
"499","0500000US42013","Blair County, Pennsylvania",0.0525550764533443,123147,52497,51004,0.0999107939339875,0.0258697591436218
"500","0500000US42017","Bucks County, Pennsylvania",0.157851409755094,626811,240491,93767,0.0101035615054307,0.0030310684516292
"501","0500000US42019","Butler County, Pennsylvania",0.0520853405271159,186828,77920,72262,0.0419657647708448,0.0132523467697405
"502","0500000US42021","Cambria County, Pennsylvania",0.0713146811070999,132960,56490,49076,0.110355253212396,0.0204081632653061
"503","0500000US42025","Carbon County, Pennsylvania",0.0817352885880804,63828,27107,61111,0.0954063604240283,0.0300353356890459
"504","0500000US42027","Centre County, Pennsylvania",0.144612977155672,162316,58963,60706,0.0237430167597765,NA
"505","0500000US42029","Chester County, Pennsylvania",0.204339556100297,518901,193234,102016,0.0426264800861141,0.00990312163616792
"506","0500000US42033","Clearfield County, Pennsylvania",0.0689357009486334,79799,31990,45643,0.0487804878048781,0.010840108401084
"507","0500000US42037","Columbia County, Pennsylvania",0.0671840929537518,65581,26219,54570,0.0635359116022099,0.0276243093922652
"508","0500000US42039","Crawford County, Pennsylvania",0.0513920626777969,85772,35387,49428,0.0949367088607595,0.0253164556962025
"509","0500000US42041","Cumberland County, Pennsylvania",0.141464276535595,249024,101823,75391,0.0443037974683544,0.0116033755274262
"510","0500000US42043","Dauphin County, Pennsylvania",0.341302944355383,275714,113905,60733,0.080306905370844,0.0168797953964194
"511","0500000US42045","Delaware County, Pennsylvania",0.330737526114731,563858,209502,77339,0.0306603773584906,0.00707547169811321
"512","0500000US42049","Erie County, Pennsylvania",0.155509983257664,273558,110128,51818,0.0608354359405663,0.0134566862910008
"513","0500000US42051","Fayette County, Pennsylvania",0.0815709509629957,131309,54955,48509,0.0124740124740125,0.00623700623700624
"514","0500000US42055","Franklin County, Pennsylvania",0.119131212105509,154376,60260,62484,0.07543391188251,0.014018691588785
"515","0500000US42063","Indiana County, Pennsylvania",0.0595565415432543,84743,30704,51914,0.0705725699067909,0.0306258322237017
"516","0500000US42069","Lackawanna County, Pennsylvania",0.146879796247107,210451,88154,53826,0.117647058823529,0.0315126050420168
"517","0500000US42071","Lancaster County, Pennsylvania",0.179405614299543,541332,204701,67376,0.0335549224438113,0.0107628996517885
"518","0500000US42073","Lawrence County, Pennsylvania",0.0787442516118596,86546,37282,50547,0.0287878787878788,NA
"519","0500000US42075","Lebanon County, Pennsylvania",0.176477753971609,139553,53861,61204,0.0832420591456736,0.0219058050383352
"520","0500000US42077","Lehigh County, Pennsylvania",0.354554580840698,365577,137847,65667,0.288716177317214,0.0210132412204951
"521","0500000US42079","Luzerne County, Pennsylvania",0.184205558072799,317808,130890,53972,0.0628714419768533,0.0159524554269628
"522","0500000US42081","Lycoming County, Pennsylvania",0.0924200961302319,114012,44842,53881,0.0586145648312611,0.0177619893428064
"523","0500000US42085","Mercer County, Pennsylvania",0.0984722757977268,111473,46427,54543,0.0526881720430108,0.0118279569892473
"524","0500000US42089","Monroe County, Pennsylvania",0.337728937728938,167895,56274,62413,0.0121951219512195,NA
"525","0500000US42091","Montgomery County, Pennsylvania",0.241056989966068,824303,321373,92302,0.0285231116121759,0.00958286358511838
"526","0500000US42095","Northampton County, Pennsylvania",0.231736354899753,302801,114950,74328,0.107234479220113,0.0143663417136993
"527","0500000US42097","Northumberland County, Pennsylvania",0.0737889905256157,91721,38592,47349,0.0785123966942149,0.0268595041322314
"528","0500000US42101","Philadelphia County, Pennsylvania",0.653584933832131,1580601,619505,47474,0.0289297275252976,0.00764662401549716
"529","0500000US42107","Schuylkill County, Pennsylvania",0.088974610744845,142580,58242,56295,0.106612685560054,0.0323886639676113
"530","0500000US42111","Somerset County, Pennsylvania",0.0569893052450096,74242,29456,48895,0.06,0.0145454545454545
"531","0500000US42125","Washington County, Pennsylvania",0.0771507907762888,207075,86716,65431,0.0512367491166078,0.0141342756183746
"532","0500000US42129","Westmoreland County, Pennsylvania",0.061001801105663,352006,155147,59073,0.040407358738502,0.0101839684625493
"533","0500000US42133","York County, Pennsylvania",0.164501979869086,445484,175441,69172,0.0620306888671237,0.0179562520404832
