"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"73","0500000US28145","Union County",2327,313,0.134507950150408,NA,NA,NA,NA
"74","0500000US28147","Walthall County",1014,160,0.157790927021696,NA,NA,NA,NA
"75","0500000US28149","Warren County",3667,406,0.110717207526588,NA,NA,NA,NA
"76","0500000US28151","Washington County",4144,607,0.146476833976834,NA,NA,NA,NA
"77","0500000US28153","Wayne County",1684,138,0.0819477434679335,NA,NA,NA,NA
"78","0500000US28155","Webster County",718,77,0.107242339832869,NA,NA,NA,NA
"79","0500000US28157","Wilkinson County",603,90,0.149253731343284,NA,NA,NA,NA
"80","0500000US28159","Winston County",1198,209,0.174457429048414,NA,NA,NA,NA
"81","0500000US28161","Yalobusha County",946,179,0.189217758985201,NA,NA,NA,NA
"82","0500000US28163","Yazoo County",1990,644,0.323618090452261,NA,NA,NA,NA
