"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"76","0500000US20151","Pratt County",784,139,0.177295918367347,8,NA,0.0575539568345324,NA
"77","0500000US20153","Rawlins County",165,19,0.115151515151515,NA,NA,NA,NA
"78","0500000US20155","Reno County",5031,545,0.108328364142318,10,NA,0.018348623853211,NA
"79","0500000US20157","Republic County",289,23,0.0795847750865052,NA,NA,NA,NA
"80","0500000US20159","Rice County",766,67,0.087467362924282,NA,NA,NA,NA
"81","0500000US20161","Riley County",5645,369,0.0653675819309123,11,NA,0.029810298102981,NA
"82","0500000US20163","Rooks County",366,92,0.251366120218579,10,NA,0.108695652173913,NA
"83","0500000US20165","Rush County",207,18,0.0869565217391304,NA,NA,NA,NA
"84","0500000US20167","Russell County",440,61,0.138636363636364,6,NA,0.0983606557377049,NA
"85","0500000US20169","Saline County",4799,687,0.14315482392165,20,NA,0.0291120815138282,NA
"86","0500000US20171","Scott County",401,78,0.194513715710723,NA,NA,NA,NA
"87","0500000US20173","Sedgwick County",46479,3309,0.0711934421997031,47,12,0.0142036869144757,0.00362647325475975
"88","0500000US20175","Seward County",2873,259,0.0901496693351897,NA,NA,NA,NA
"89","0500000US20177","Shawnee County",14707,1131,0.0769021554361869,50,9,0.0442086648983201,0.00795755968169761
"90","0500000US20179","Sheridan County",200,19,0.095,NA,NA,NA,NA
"91","0500000US20181","Sherman County",519,81,0.15606936416185,NA,NA,NA,NA
"92","0500000US20183","Smith County",232,27,0.116379310344828,NA,NA,NA,NA
"93","0500000US20185","Stafford County",321,29,0.0903426791277259,NA,NA,NA,NA
"94","0500000US20187","Stanton County",221,NA,NA,NA,NA,NA,NA
"95","0500000US20189","Stevens County",558,30,0.0537634408602151,NA,NA,NA,NA
"96","0500000US20191","Sumner County",1881,118,0.0627325890483785,NA,NA,NA,NA
"97","0500000US20193","Thomas County",617,69,0.111831442463533,NA,NA,NA,NA
"98","0500000US20195","Trego County",169,33,0.195266272189349,NA,NA,NA,NA
"99","0500000US20197","Wabaunsee County",576,29,0.0503472222222222,NA,NA,NA,NA
"100","0500000US20199","Wallace County",121,17,0.140495867768595,NA,NA,NA,NA
"101","0500000US20201","Washington County",401,63,0.1571072319202,NA,NA,NA,NA
"102","0500000US20203","Wichita County",226,52,0.230088495575221,NA,NA,NA,NA
"103","0500000US20205","Wilson County",742,61,0.0822102425876011,NA,NA,NA,NA
"104","0500000US20207","Woodson County",229,32,0.139737991266376,NA,NA,NA,NA
"105","0500000US20209","Wyandotte County",16233,2901,0.178710035113657,78,18,0.0268872802481903,0.0062047569803516
