"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"103","0500000US29209","Stone County",1525,188,0.12327868852459,NA,NA,NA,NA
"104","0500000US29211","Sullivan County",457,208,0.455142231947484,NA,NA,NA,NA
"105","0500000US29213","Taney County",3805,391,0.102759526938239,NA,NA,NA,NA
"106","0500000US29215","Texas County",1753,217,0.123787792355961,NA,NA,NA,NA
"107","0500000US29217","Vernon County",1549,216,0.139444803098773,NA,NA,NA,NA
"108","0500000US29219","Warren County",2680,350,0.130597014925373,NA,NA,NA,NA
"109","0500000US29221","Washington County",1796,211,0.117483296213808,10,6,0.0473933649289099,0.028436018957346
"110","0500000US29223","Wayne County",913,163,0.178532311062432,NA,NA,NA,NA
"111","0500000US29225","Webster County",3461,404,0.1167292689974,NA,NA,NA,NA
"112","0500000US29227","Worth County",128,33,0.2578125,NA,NA,NA,NA
"113","0500000US29229","Wright County",1529,404,0.264224983649444,NA,NA,NA,NA
"114","0500000US29510","St. Louis (city) County",22895,10204,0.445686831185848,546,135,0.0535084280674245,0.0132301058408467
