"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"75","0500000US13151","Henry County",16384,1367,0.08343505859375,NA,NA,NA,NA
"76","0500000US13153","Houston County",12340,1776,0.143922204213938,6,NA,0.00337837837837838,NA
"77","0500000US13155","Irwin County",678,84,0.123893805309735,NA,NA,NA,NA
"78","0500000US13157","Jackson County",5005,860,0.171828171828172,NA,NA,NA,NA
"79","0500000US13159","Jasper County",991,168,0.169525731584258,NA,NA,NA,NA
"80","0500000US13161","Jeff Davis County",1299,252,0.193995381062356,NA,NA,NA,NA
"81","0500000US13163","Jefferson County",1346,108,0.0802377414561664,NA,NA,NA,NA
"82","0500000US13165","Jenkins County",503,101,0.200795228628231,NA,NA,NA,NA
"83","0500000US13167","Johnson County",584,98,0.167808219178082,NA,NA,NA,NA
"84","0500000US13169","Jones County",2037,65,0.0319096710849288,NA,NA,NA,NA
"85","0500000US13171","Lamar County",1197,182,0.152046783625731,NA,NA,NA,NA
"86","0500000US13173","Lanier County",1215,64,0.0526748971193416,NA,NA,NA,NA
"87","0500000US13175","Laurens County",4024,795,0.197564612326044,NA,NA,NA,NA
"88","0500000US13177","Lee County",2334,133,0.0569837189374464,NA,NA,NA,NA
"89","0500000US13179","Liberty County",7913,824,0.104132440288133,NA,NA,NA,NA
"90","0500000US13181","Lincoln County",489,13,0.0265848670756646,NA,NA,NA,NA
"91","0500000US13183","Long County",1620,161,0.0993827160493827,NA,NA,NA,NA
"92","0500000US13185","Lowndes County",9989,886,0.0886975673240565,NA,NA,NA,NA
"93","0500000US13187","Lumpkin County",1903,228,0.119810825013137,NA,NA,NA,NA
"94","0500000US13189","McDuffie County",1797,69,0.0383973288814691,NA,NA,NA,NA
"95","0500000US13191","McIntosh County",754,99,0.131299734748011,NA,NA,NA,NA
"96","0500000US13193","Macon County",870,123,0.141379310344828,NA,NA,NA,NA
"97","0500000US13195","Madison County",2007,407,0.202790234180369,NA,NA,NA,NA
"98","0500000US13197","Marion County",636,93,0.14622641509434,NA,NA,NA,NA
