"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"73","0500000US47145","Roane County",2933,604,0.205932492328674,NA,NA,NA,NA
"74","0500000US47147","Robertson County",5348,791,0.147905759162304,NA,NA,NA,NA
"75","0500000US47149","Rutherford County",25403,3166,0.1246309491005,7,NA,0.00221099178774479,NA
"76","0500000US47151","Scott County",1690,187,0.110650887573964,NA,NA,NA,NA
"77","0500000US47153","Sequatchie County",890,168,0.18876404494382,NA,NA,NA,NA
"78","0500000US47155","Sevier County",6473,843,0.13023327668778,NA,NA,NA,NA
"79","0500000US47157","Shelby County",79264,15220,0.192016552280985,86,22,0.00565045992115637,0.00144546649145861
"80","0500000US47159","Smith County",1419,102,0.0718816067653277,NA,NA,NA,NA
"81","0500000US47161","Stewart County",841,164,0.19500594530321,NA,NA,NA,NA
"82","0500000US47163","Sullivan County",9455,1701,0.179904812268641,7,NA,0.00411522633744856,NA
"83","0500000US47165","Sumner County",13599,1451,0.106699021986911,NA,NA,NA,NA
"84","0500000US47167","Tipton County",4581,486,0.106090373280943,NA,NA,NA,NA
"85","0500000US47169","Trousdale County",640,81,0.1265625,NA,NA,NA,NA
"86","0500000US47171","Unicoi County",968,293,0.302685950413223,NA,NA,NA,NA
"87","0500000US47173","Union County",1325,214,0.161509433962264,NA,NA,NA,NA
"88","0500000US47175","Van Buren County",373,44,0.117962466487936,NA,NA,NA,NA
"89","0500000US47177","Warren County",2997,495,0.165165165165165,NA,NA,NA,NA
"90","0500000US47179","Washington County",7877,1925,0.244382379078329,6,NA,0.00311688311688312,NA
"91","0500000US47181","Wayne County",845,197,0.233136094674556,NA,NA,NA,NA
"92","0500000US47183","Weakley County",2085,441,0.211510791366906,8,NA,0.018140589569161,NA
"93","0500000US47185","White County",1867,210,0.112479914301018,NA,NA,NA,NA
"94","0500000US47187","Williamson County",16963,1012,0.0596592583858987,NA,NA,NA,NA
"95","0500000US47189","Wilson County",10014,1823,0.182045136808468,NA,NA,NA,NA
